"Rural/Urban:- 1=Rural, 2=Urban",,,,,,,,,,,
"School Category : - Primary (1), Primary with Upper Primary (2), Primary with Upper primary and secondary/higher secondary (3), Upper primary only (4), Upper primary with secondary/higher secondary (5)",,,,,,,,,,,
,,,,,,,,,,,
"Management :- Department of Education (1), Tribal/Social Welfare Department (2), Local Body (3), Pvt. Aided (4), Pvt. Unaided (5), Others (6)",,,,,,,,,,,
,,,,,,,,,,,
School Code,State Name,District Name,Block Name,Village Name,School Name,Rural/Urban,School Category,School Management,Total Enrolment,Total Classroom,Student Classroom Ratio
28150200301,Andhra Pradesh                     ,WEST GODAVARI,BUTTAIGUDEM,ANTARVEDIGUDEM,0502006 - M.P.Primary School,1,1,3,99,2,50
28150203102,Andhra Pradesh                     ,WEST GODAVARI,BUTTAIGUDEM,BUSARAJU PALLE,0502100 - T W A PRIMARY SCHOOL (TW),1,1,2,55,1,55
28150202501,Andhra Pradesh                     ,WEST GODAVARI,BUTTAIGUDEM,BUTTAIGUDEM,0502005 - M.P.Primary School,1,1,3,51,1,51
28150202528,Andhra Pradesh                     ,WEST GODAVARI,BUTTAIGUDEM,BUTTAIGUDEM,0502601 - Z.P.High School,1,5,3,480,10,48
28150204301,Andhra Pradesh                     ,WEST GODAVARI,BUTTAIGUDEM,KAMAYYAKUNTA,0502109 - TWA PRIMARY SCHOOL,1,1,2,56,1,56
28150202301,Andhra Pradesh                     ,WEST GODAVARI,BUTTAIGUDEM,NIMMALAGUDEM,0502019 - M.P.Primary School,1,1,3,53,1,53
28151500904,Andhra Pradesh                     ,WEST GODAVARI,CHAGALLU,BRAHMANAGUDEM,0515605 - Z.P.High School,1,5,3,235,5,47
28151500101,Andhra Pradesh                     ,WEST GODAVARI,CHAGALLU,CHIKKALA,0515001 - M.P.PRIMARY SCHOOL (SW),1,1,3,112,2,56
28151500103,Andhra Pradesh                     ,WEST GODAVARI,CHAGALLU,CHIKKALA,0515003 - M.P.Primary School,1,1,3,135,3,45
28151500702,Andhra Pradesh                     ,WEST GODAVARI,CHAGALLU,KALAVALAPALLE,0515018 - M.P.Primary School,1,1,3,57,1,57
28151500402,Andhra Pradesh                     ,WEST GODAVARI,CHAGALLU,MALLAVARAM,0515008 - M.P.PRIMARY SCHOOL (SPL),1,1,3,47,1,47
28151500406,Andhra Pradesh                     ,WEST GODAVARI,CHAGALLU,MALLAVARAM,0515012 - MP PRIMARY SCHOOL HC,1,1,3,54,1,54
28151501005,Andhra Pradesh                     ,WEST GODAVARI,CHAGALLU,MARKONDAPADU,0515027 - M.P.PRIMARY SCHOOL(SW),1,1,3,52,1,52
28151500601,Andhra Pradesh                     ,WEST GODAVARI,CHAGALLU,UNAGATLA,0515014 - M.P.Primary School (MAIN),1,1,3,264,6,44
28151500602,Andhra Pradesh                     ,WEST GODAVARI,CHAGALLU,UNAGATLA,0515015 - M.P.PRIMARY SCHOOL (SW),1,1,3,69,1,69
28150902802,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,CHINTALAPUDI,0509037 - M.P.Primary School (SC),1,1,3,201,4,50
28150902803,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,CHINTALAPUDI,0509038 - M.P.Primary School,1,1,3,53,1,53
28150902804,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,CHINTALAPUDI,0509039 - M.P.Primary School,1,1,3,90,2,45
28150902805,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,CHINTALAPUDI,0509040 - M.P.Primary School,1,1,3,122,3,41
28150902836,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,CHINTALAPUDI,0509099 - MPP SCHOOL,1,1,3,47,1,47
28150902821,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,CHINTALAPUDI,0509606 - Z.P.High School,1,5,3,218,5,44
28150900102,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,CHINTAMPALLE,0509316 - MPUP SCHOOL,1,2,3,118,2,59
28150901104,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,ERRAGUNTAPALLE,0509014 - M.P.Primary School,1,1,3,98,1,98
28150901105,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,ERRAGUNTAPALLE,0509015 - M.P.Primary School,1,1,3,51,1,51
28150901101,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,ERRAGUNTAPALLE,0509115- M.P PRIMARY  SCHOOL,1,1,3,168,4,42
28150903801,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,ERRAMPALLE,0509065 - M.P.Primary School,1,1,3,128,3,43
28150903804,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,ERRAMPALLE,0509608 - Z.P.High School,1,5,3,130,3,43
28150902502,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,GANIJERLA,0509315 - MPUP SCHOOL,1,2,3,70,1,70
28150900902,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,NAMAVARAM,0509070 - M.P.ELE SCHOOL,1,1,3,72,1,72
28150903502,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,PONUKUMADU,0509309 - M.P.U.P.School,1,2,3,129,3,43
28150903403,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,PRAGADAVARAM,0509054 - M.P.Primary School,1,1,3,81,2,41
28150903420,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,PRAGADAVARAM,0509107-MP PRIMARY SCHOOL,1,1,3,42,1,42
28150903414,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,PRAGADAVARAM,0509114 - M.P PRIMARY SCHOOL,1,1,3,174,4,44
28150903416,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,PRAGADAVARAM,0509323 - -M.P.U.P SCHOOL,1,2,3,85,1,85
28150901801,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,RAGHAVAPURAM,0509027 - M.P.Primary School,1,1,3,102,2,51
28150901811,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,RAGHAVAPURAM,0509604 - Z.P.High School,1,5,3,228,5,46
28150901404,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,RECHARLA,0509302 - M.P.U.P.School,1,2,3,216,5,43
28150900303,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,SEETHANAGARAM,0509005 - M.P.Primary School,1,1,3,50,1,50
28150903104,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,URLAGUDEM,0509317 - MPUP SCHOOL,1,2,3,55,1,55
28150901602,Andhra Pradesh                     ,WEST GODAVARI,CHINTALAPUDI,VENKATAPURAM,0509023 - M.P.Primary School,1,1,3,45,1,45
28152400901,Andhra Pradesh                     ,WEST GODAVARI,DENDULURU,AKKIREDDIGUDEM,0524016 - M P ELE SCHOOL,1,1,3,84,2,42
28152400203,Andhra Pradesh                     ,WEST GODAVARI,DENDULURU,CHALLACHINTALAPUDI,0524006 - M.P.Primary School,1,1,3,58,1,58
28152400204,Andhra Pradesh                     ,WEST GODAVARI,DENDULURU,CHALLACHINTALAPUDI,0524007 - M.P.Primary School,1,1,3,62,1,62
28152401904,Andhra Pradesh                     ,WEST GODAVARI,DENDULURU,DENDULURU,0524027 - M P ELE SCHOOL,1,1,3,188,4,47
28152401909,Andhra Pradesh                     ,WEST GODAVARI,DENDULURU,DENDULURU,0524054-M.P.PRIMARYSCHOOL,1,1,3,247,6,41
28152400103,Andhra Pradesh                     ,WEST GODAVARI,DENDULURU,MEDINARAOPALEM,0524003 - M.P.Primary School,1,1,3,43,1,43
28152400104,Andhra Pradesh                     ,WEST GODAVARI,DENDULURU,MEDINARAOPALEM,0524604 - Z.P.High School,1,5,3,206,5,41
28152402403,Andhra Pradesh                     ,WEST GODAVARI,DENDULURU,POTHUNURU,0524032 - M.P.Primary School,1,1,3,225,5,45
28152401702,Andhra Pradesh                     ,WEST GODAVARI,DENDULURU,VEGAVARAM,0524022 - M P ELE SCHOOL,1,1,3,146,3,49
28151400402,Andhra Pradesh                     ,WEST GODAVARI,DEVARAPALLI,BANDAPURAM,0514016 - M.P.Primary School,1,1,3,54,1,54
28151400203,Andhra Pradesh                     ,WEST GODAVARI,DEVARAPALLI,CHINNAYAGUDEM,0514007 - M.P.Primary School,1,1,3,102,1,102
28151400204,Andhra Pradesh                     ,WEST GODAVARI,DEVARAPALLI,CHINNAYAGUDEM,0514008 - M.P.Primary School,1,1,3,48,1,48
28151400205,Andhra Pradesh                     ,WEST GODAVARI,DEVARAPALLI,CHINNAYAGUDEM,0514602 - Z.P.High School,1,5,3,253,6,42
28151400302,Andhra Pradesh                     ,WEST GODAVARI,DEVARAPALLI,DEVARAPALLE,0514010 - M.P.Primary School (SPECI,1,1,3,228,3,76
28151400304,Andhra Pradesh                     ,WEST GODAVARI,DEVARAPALLI,DEVARAPALLE,0514012 - M.P.Primary School,1,1,3,41,1,41
28151400502,Andhra Pradesh                     ,WEST GODAVARI,DEVARAPALLI,DUDDUKURU,0514018 - M.P.Primary School (SPL),1,1,3,232,4,58
28151400601,Andhra Pradesh                     ,WEST GODAVARI,DEVARAPALLI,GOWRIPATNAM,0514019 - M.P.Primary School (E),1,1,3,146,3,49
28151400603,Andhra Pradesh                     ,WEST GODAVARI,DEVARAPALLI,GOWRIPATNAM,0514021 - M.P.Primary School,1,1,3,270,4,68
28151401101,Andhra Pradesh                     ,WEST GODAVARI,DEVARAPALLI,TYAJAMPUDI,0514029 - M.P.Primary School (M),1,1,3,184,3,61
28151401102,Andhra Pradesh                     ,WEST GODAVARI,DEVARAPALLI,TYAJAMPUDI,0514030 - M.P.Primary School (SPL),1,1,3,100,2,50
28151400102,Andhra Pradesh                     ,WEST GODAVARI,DEVARAPALLI,YADAVOLE,0514002 - M.P.Primary School (NO II,1,1,3,182,4,46
28151400103,Andhra Pradesh                     ,WEST GODAVARI,DEVARAPALLI,YADAVOLE,0514003 - M.P.Primary School,1,1,3,104,1,104
28151401002,Andhra Pradesh                     ,WEST GODAVARI,DEVARAPALLI,YERNAGUDEM,0514025 - M.P.Primary School (SPL),1,1,3,271,4,68
28151200102,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,CHELIKANIVANIPOTHEPALLE,0512301 - M.P.U.P.School,1,2,3,122,2,61
28151200801,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,DORASANIPADU,0512304 - M.P.U.P.School,1,2,3,177,4,44
28151201101,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,DWARAKATIRUMALA,0512012 - M.P.Primary School,1,1,3,104,1,104
28151202805,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,GUNNAMPALLE,0512040 - M.P.Primary School,1,1,3,56,1,56
28151200503,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,I.S.JAGANNADHAPURAM,0512010 - M.P.Primary School,1,1,3,47,1,47
28151202701,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,JAJULAKUNTA,0512035 - M.P.Primary School,1,1,3,81,2,41
28151200202,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,KODIGUDEM,0512003 - M.P.Primary School,1,1,3,95,2,48
28151202501,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,M.NAGULAPALLI,0512029 - M.P.Primary School,1,1,3,45,1,45
28151202502,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,M.NAGULAPALLI,0512030 - M.P.Primary School,1,1,3,88,2,44
28151202503,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,M.NAGULAPALLI,0512031 - M.P.Primary School,1,1,3,42,1,42
28151202505,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,M.NAGULAPALLI,0512310 - M.P.U.P.School,1,2,3,197,4,49
28151201901,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,MALASANIKUNTA,0512022 - M.P.Primary School,1,1,3,45,1,45
28151202601,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,NARAYANAPURAM,0512032 - M.P.Primary School,1,1,3,50,1,50
28151202602,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,NARAYANAPURAM,0512033 - M.P.Primary School,1,1,3,78,1,78
28151203203,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,P.KANNAPURAM,0512311 - M.P.U.P.School,1,2,3,252,4,63
28151202401,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,PANGIDIGUDEM,0512026 - M.P.Primary School,1,1,3,206,5,41
28151202405,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,PANGIDIGUDEM,0512058 - M.P.P.SCHOOL,1,1,3,167,2,84
28151201601,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,RAMANNAGUDEM,0512017 - M.P.Primary School,1,1,3,42,1,42
28151201301,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,SATHENAGUDEM,0512014 - M.P.Primary School,1,1,3,58,1,58
28151201703,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,THIMMAPURAM,0512056 - M.P.P.SCHOOL,1,1,3,62,1,62
28151202002,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,TIRUMALAMPALEM,0512024 - M.P.Primary School,1,1,3,130,2,65
28151202003,Andhra Pradesh                     ,WEST GODAVARI,DWARAKATIRUMALA,TIRUMALAMPALEM,0512307 - M.P.U.P.School,1,2,3,238,5,48
28154400404,Andhra Pradesh                     ,WEST GODAVARI,ELAMANCHILI,BURUGUPALLE,0544313 - M P U P SCHOOL,1,2,3,138,3,46
28154401303,Andhra Pradesh                     ,WEST GODAVARI,ELAMANCHILI,CHINCHINADA,0544068 - M.P.Primary School (SPL_,1,1,3,43,1,43
28154400505,Andhra Pradesh                     ,WEST GODAVARI,ELAMANCHILI,DODDIPATLA,0544016 - M.P.Primary School,1,1,3,48,1,48
28154400508,Andhra Pradesh                     ,WEST GODAVARI,ELAMANCHILI,DODDIPATLA,0544019 - M.P.Primary School,1,1,3,47,1,47
28154400512,Andhra Pradesh                     ,WEST GODAVARI,ELAMANCHILI,DODDIPATLA,0544023 - M.P.Primary School,1,1,3,45,1,45
28154400514,Andhra Pradesh                     ,WEST GODAVARI,ELAMANCHILI,DODDIPATLA,0544078 - M.P.P.SCHOOL,1,1,3,125,3,42
28154400516,Andhra Pradesh                     ,WEST GODAVARI,ELAMANCHILI,DODDIPATLA,0544602 - Z.P.High School,1,5,3,439,10,44
28154400306,Andhra Pradesh                     ,WEST GODAVARI,ELAMANCHILI,GUMPARRU,0544008 - M.P.Primary School,1,1,3,44,1,44
28154400606,Andhra Pradesh                     ,WEST GODAVARI,ELAMANCHILI,ILAPAKURRU,0544030 - M.P.Primary School,1,1,3,42,1,42
28154400905,Andhra Pradesh                     ,WEST GODAVARI,ELAMANCHILI,KONTHERU,0544047 - M.P.Primary School,1,1,3,61,1,61
28154400906,Andhra Pradesh                     ,WEST GODAVARI,ELAMANCHILI,KONTHERU,0544048 - M.P.Primary School,1,1,3,41,1,41
28154400803,Andhra Pradesh                     ,WEST GODAVARI,ELAMANCHILI,MEDAPADU,0544042 - M.P.Primary School,1,1,3,142,3,47
28154401205,Andhra Pradesh                     ,WEST GODAVARI,ELAMANCHILI,YELAMANCHILI,0544061 - M.P.Primary School,1,1,3,45,1,45
28152300611,Andhra Pradesh                     ,WEST GODAVARI,ELURU,ELURE (R),0523335 - M P U P SCHOOL,1,2,3,255,6,43
28152300601,Andhra Pradesh                     ,WEST GODAVARI,ELURU,ELURE (R),0523343 - M.P.U.P SCHOOL,1,2,3,297,4,74
28152300607,Andhra Pradesh                     ,WEST GODAVARI,ELURU,ELURE (R),0523344 - M.P.U.P SCHOOL,1,2,3,182,4,46
28152390217,Andhra Pradesh                     ,WEST GODAVARI,ELURU,ELURU (U),0523046 - POWER PET SPL  MPL  ELE,2,1,3,161,4,40
28152390218,Andhra Pradesh                     ,WEST GODAVARI,ELURU,ELURU (U),0523047 - PARASU RAMA MPL  ELE SCHO,2,1,3,176,4,44
28152390220,Andhra Pradesh                     ,WEST GODAVARI,ELURU,ELURU (U),0523049 - SRIRAMALINGESWARA  SPL  M,2,1,3,65,1,65
28152390229,Andhra Pradesh                     ,WEST GODAVARI,ELURU,ELURU (U),0523059 - MPL ELE SCHOOL,2,1,3,87,1,87
28152390268,Andhra Pradesh                     ,WEST GODAVARI,ELURU,ELURU (U),0523136 -TMD MPL ELE.SCHOOL,2,1,3,165,4,41
28152390261,Andhra Pradesh                     ,WEST GODAVARI,ELURU,ELURU (U),0523310 - ESHG.MPL.ELE.  SCHOOL,2,2,3,234,5,47
28152301003,Andhra Pradesh                     ,WEST GODAVARI,ELURU,JALIPUDI,0523306 - M.P.U.P.School,1,2,3,252,6,42
28152301201,Andhra Pradesh                     ,WEST GODAVARI,ELURU,MADEPALLE,0523019 - M.P.Primary School,1,1,3,102,2,51
28152300301,Andhra Pradesh                     ,WEST GODAVARI,ELURU,SANIVARAPUPETA,0523002 - M.P.Primary School (1),1,1,3,190,4,48
28152300302,Andhra Pradesh                     ,WEST GODAVARI,ELURU,SANIVARAPUPETA,0523003 - M.P.Primary School (II),1,1,3,204,5,41
28152300401,Andhra Pradesh                     ,WEST GODAVARI,ELURU,SATRAMPADU,0523004 - M.P.Primary School,1,1,3,268,6,45
28152300201,Andhra Pradesh                     ,WEST GODAVARI,ELURU,TANGELLAMUDI,0523001 - M.P.Primary School,1,1,3,103,2,52
28152600902,Andhra Pradesh                     ,WEST GODAVARI,GANAPAVARAM,ARDHAVARAM,0526013 - M.P.Primary School,1,1,3,100,2,50
28152601501,Andhra Pradesh                     ,WEST GODAVARI,GANAPAVARAM,CHERUKUGANUMA AGRAHARAM,0526308 - M.P.U.P.School,1,2,3,229,5,46
28152602402,Andhra Pradesh                     ,WEST GODAVARI,GANAPAVARAM,DASULAKUMUDAVALLI,0526607 - Z.P.High School,1,5,3,225,5,45
28152600403,Andhra Pradesh                     ,WEST GODAVARI,GANAPAVARAM,GANAPAVARAM,0526006 - M.P.Primary School,1,1,3,122,3,41
28152600404,Andhra Pradesh                     ,WEST GODAVARI,GANAPAVARAM,GANAPAVARAM,0526007 - M.P.Primary School,1,1,3,121,2,61
28152600405,Andhra Pradesh                     ,WEST GODAVARI,GANAPAVARAM,GANAPAVARAM,0526008 - M.P.Primary School,1,1,3,55,1,55
28152600101,Andhra Pradesh                     ,WEST GODAVARI,GANAPAVARAM,JAGANNADHAPURAM,0526001 - M.P.Primary School,1,1,3,84,2,42
28152602004,Andhra Pradesh                     ,WEST GODAVARI,GANAPAVARAM,KESAVARAM,0526033 - M.P.Primary School,1,1,3,55,1,55
28152600501,Andhra Pradesh                     ,WEST GODAVARI,GANAPAVARAM,KOMMARA,0526302 - M.P.U.P.School,1,2,3,282,6,47
28152602301,Andhra Pradesh                     ,WEST GODAVARI,GANAPAVARAM,MOYYERU,0526035 - M.P.Primary School,1,1,3,53,1,53
28152601103,Andhra Pradesh                     ,WEST GODAVARI,GANAPAVARAM,MUGGULLA,0526018 - M.P.Primary School,1,1,3,41,1,41
28152601801,Andhra Pradesh                     ,WEST GODAVARI,GANAPAVARAM,VENKATRAJAPURAM,0526028 - M.P.Primary School,1,1,3,109,2,55
28150500502,Andhra Pradesh                     ,WEST GODAVARI,GOPALAPURAM,BHIMOLU,0505014 - M.P.Primary School,1,1,3,103,2,52
28150500503,Andhra Pradesh                     ,WEST GODAVARI,GOPALAPURAM,BHIMOLU,0505302 - M.P.U.P.School,1,2,3,173,3,58
28150501701,Andhra Pradesh                     ,WEST GODAVARI,GOPALAPURAM,CHITYALA,0505030 - M.P.Primary School,1,1,3,162,3,54
28150500201,Andhra Pradesh                     ,WEST GODAVARI,GOPALAPURAM,DONDAPUDI,0505002 - M.P.Primary School,1,1,3,142,3,47
28150500202,Andhra Pradesh                     ,WEST GODAVARI,GOPALAPURAM,DONDAPUDI,0505003 - M.P.Primary School,1,1,3,97,2,49
28150500301,Andhra Pradesh                     ,WEST GODAVARI,GOPALAPURAM,GANGOLU,0505004 - M.P.Primary School,1,1,3,90,2,45
28150500307,Andhra Pradesh                     ,WEST GODAVARI,GOPALAPURAM,GANGOLU,0505011 - M.P.Primary School,1,1,3,109,2,55
28150500309,Andhra Pradesh                     ,WEST GODAVARI,GOPALAPURAM,GANGOLU,0505301 - M.P.U.P.School,1,2,3,113,2,57
28150500310,Andhra Pradesh                     ,WEST GODAVARI,GOPALAPURAM,GANGOLU,0505309 - M P U PRSCHOOL,1,2,3,165,4,41
28150501506,Andhra Pradesh                     ,WEST GODAVARI,GOPALAPURAM,GOPALAPURAM,0505042 - M.P.P.SCHOOL,1,1,3,179,4,45
28150500601,Andhra Pradesh                     ,WEST GODAVARI,GOPALAPURAM,GUDDIGUDEM,0505041 - M.P.P.SCHOOL,1,1,3,213,5,43
28150501101,Andhra Pradesh                     ,WEST GODAVARI,GOPALAPURAM,JAGANNADHAPURAM,0505022 - M.P.Primary School,1,1,3,107,2,54
28150500701,Andhra Pradesh                     ,WEST GODAVARI,GOPALAPURAM,KOVVURUPADU,0505016 - M.P.Primary School,1,1,3,166,1,166
28150500702,Andhra Pradesh                     ,WEST GODAVARI,GOPALAPURAM,KOVVURUPADU,0505603 - Z.P.High School,1,5,3,229,5,46
28150500101,Andhra Pradesh                     ,WEST GODAVARI,GOPALAPURAM,SAGIPADU,0505001 - M.P.Primary School,1,1,3,108,2,54
28150501602,Andhra Pradesh                     ,WEST GODAVARI,GOPALAPURAM,VELLACHINTALAGUDEM,0505029 - M.P.Primary School,1,1,3,126,2,63
28153101101,Andhra Pradesh                     ,WEST GODAVARI,IRAGAVARAM,ELETIPADU,0531032 - M.P.Primary School,1,1,3,41,1,41
28153101001,Andhra Pradesh                     ,WEST GODAVARI,IRAGAVARAM,IRAGAVARAM,0531024 - M.P.Primary School,1,1,3,226,5,45
28153101003,Andhra Pradesh                     ,WEST GODAVARI,IRAGAVARAM,IRAGAVARAM,0531026 - M.P.Primary School,1,1,3,51,1,51
28153101009,Andhra Pradesh                     ,WEST GODAVARI,IRAGAVARAM,IRAGAVARAM,0531304 - M.P.U.P.School,1,2,3,121,3,40
28153100401,Andhra Pradesh                     ,WEST GODAVARI,IRAGAVARAM,KAKULAILLINDALAPARRU,0531014 - M.P.Primary School (NO.1),1,1,3,226,2,113
28153101801,Andhra Pradesh                     ,WEST GODAVARI,IRAGAVARAM,KANTHERU,0531042 - M.P.Primary School,1,1,3,145,3,48
28153101701,Andhra Pradesh                     ,WEST GODAVARI,IRAGAVARAM,KOTHAPADU,0531040 - M.P.Primary School,1,1,3,49,1,49
28153101201,Andhra Pradesh                     ,WEST GODAVARI,IRAGAVARAM,PEKERU,0531033 - MPP SCHOOL,1,1,3,42,1,42
28153100801,Andhra Pradesh                     ,WEST GODAVARI,IRAGAVARAM,RAPAKA,0531303 - M.P.U.P.School,1,2,3,142,3,47
28153100102,Andhra Pradesh                     ,WEST GODAVARI,IRAGAVARAM,RELANGI,0531002 - M.P.Primary School,1,1,3,142,3,47
28153100103,Andhra Pradesh                     ,WEST GODAVARI,IRAGAVARAM,RELANGI,0531003 - M.P.Primary School no 2,1,1,3,104,2,52
28153100107,Andhra Pradesh                     ,WEST GODAVARI,IRAGAVARAM,RELANGI,0531007 - M.P.Primary School,1,1,3,57,1,57
28153100109,Andhra Pradesh                     ,WEST GODAVARI,IRAGAVARAM,RELANGI,0531009 - M.P.Primary School,1,1,3,82,2,41
28153100503,Andhra Pradesh                     ,WEST GODAVARI,IRAGAVARAM,THURUPUVIPARRU,0531018 - M.P.Primary School,1,1,3,101,2,51
28150701901,Andhra Pradesh                     ,WEST GODAVARI,JANGAREDDYGUDEM,GURAVAIGUDEM,0507038 - M.P.Primary School,1,1,3,109,2,55
28150701401,Andhra Pradesh                     ,WEST GODAVARI,JANGAREDDYGUDEM,JANGAREDDIGUDEM,0507014 - M.P.PRIMARY SCHOOL,1,1,3,131,3,44
28150701403,Andhra Pradesh                     ,WEST GODAVARI,JANGAREDDYGUDEM,JANGAREDDIGUDEM,0507016 - M.P.Primary School,1,1,3,46,1,46
28150701406,Andhra Pradesh                     ,WEST GODAVARI,JANGAREDDYGUDEM,JANGAREDDIGUDEM,0507019 - M.P.Primary School,1,1,3,168,4,42
28150701407,Andhra Pradesh                     ,WEST GODAVARI,JANGAREDDYGUDEM,JANGAREDDIGUDEM,0507020 - M.P.Primary School,1,1,3,330,7,47
28150701408,Andhra Pradesh                     ,WEST GODAVARI,JANGAREDDYGUDEM,JANGAREDDIGUDEM,0507021 - M.P.Primary School,1,1,3,42,1,42
28150701410,Andhra Pradesh                     ,WEST GODAVARI,JANGAREDDYGUDEM,JANGAREDDIGUDEM,0507023 - M.P.Primary School (URDU),1,1,3,48,1,48
28150701411,Andhra Pradesh                     ,WEST GODAVARI,JANGAREDDYGUDEM,JANGAREDDIGUDEM,0507024 - M.P.Primary School,1,1,3,64,1,64
