tablename,statecode,districtcode,tahsilcode,towncode,areaname,figuretype,hh_number,pop_number,size_1,size_2,size_3,size_4,size_5,size_6,size_7-10,size_11-14,size_15+,size_mean
HH01,28,551,5224,0,Sub-district - Kamalapuram,Total,12582,50790,657,1716,2210,3593,2391,1125,832,52,6,4
HH01,28,551,5224,0,Sub-district - Kamalapuram,Rural,12582,50790,657,1716,2210,3593,2391,1125,832,52,6,4
HH01,28,551,5224,0,Sub-district - Kamalapuram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5225,0,Sub-district - Vallur,Total,7634,28702,626,1258,1382,2102,1327,545,377,9,8,3.8
HH01,28,551,5225,0,Sub-district - Vallur,Rural,7634,28702,626,1258,1382,2102,1327,545,377,9,8,3.8
HH01,28,551,5225,0,Sub-district - Vallur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5226,0,Sub-district - Chennur,Total,9382,36825,691,1375,1717,2439,1709,804,599,38,10,3.9
HH01,28,551,5226,0,Sub-district - Chennur,Rural,8758,34315,651,1296,1611,2253,1598,747,558,34,10,3.9
HH01,28,551,5226,0,Sub-district - Chennur,Urban,624,2510,40,79,106,186,111,57,41,4,0,4
HH01,28,551,5227,0,Sub-district - Atlur,Total,6162,24031,441,986,1104,1625,1091,463,424,20,8,3.9
HH01,28,551,5227,0,Sub-district - Atlur,Rural,6162,24031,441,986,1104,1625,1091,463,424,20,8,3.9
HH01,28,551,5227,0,Sub-district - Atlur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5228,0,Sub-district - Vontimitta,Total,8064,32450,546,1143,1423,2008,1549,772,582,36,5,4
HH01,28,551,5228,0,Sub-district - Vontimitta,Rural,8064,32450,546,1143,1423,2008,1549,772,582,36,5,4
HH01,28,551,5228,0,Sub-district - Vontimitta,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5229,0,Sub-district - Sidhout,Total,9112,36393,557,1362,1612,2398,1694,821,622,37,9,4
HH01,28,551,5229,0,Sub-district - Sidhout,Rural,9112,36393,557,1362,1612,2398,1694,821,622,37,9,4
HH01,28,551,5229,0,Sub-district - Sidhout,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5230,0,Sub-district - Kadapa,Total,71183,315405,1969,7105,11048,21324,14381,7746,6906,582,122,4.4
HH01,28,551,5230,0,Sub-district - Kadapa,Rural,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5230,0,Sub-district - Kadapa,Urban,71183,315405,1969,7105,11048,21324,14381,7746,6906,582,122,4.4
HH01,28,551,5231,0,Sub-district - Chinthakommadinne,Total,13491,54696,714,1714,2349,3845,2721,1218,886,40,4,4.1
HH01,28,551,5231,0,Sub-district - Chinthakommadinne,Rural,7911,31340,494,1057,1411,2222,1587,643,481,14,2,4
HH01,28,551,5231,0,Sub-district - Chinthakommadinne,Urban,5580,23356,220,657,938,1623,1134,575,405,26,2,4.2
HH01,28,551,5232,0,Sub-district - Pendlimarri,Total,10916,43971,664,1465,1814,3093,2171,973,684,45,7,4
HH01,28,551,5232,0,Sub-district - Pendlimarri,Rural,10916,43971,664,1465,1814,3093,2171,973,684,45,7,4
HH01,28,551,5232,0,Sub-district - Pendlimarri,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5233,0,Sub-district - Vempalle,Total,13841,55811,667,1855,2411,4075,2684,1297,805,44,3,4
HH01,28,551,5233,0,Sub-district - Vempalle,Rural,13841,55811,667,1855,2411,4075,2684,1297,805,44,3,4
HH01,28,551,5233,0,Sub-district - Vempalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5234,0,Sub-district - Chakrayapet,Total,7900,30506,535,1164,1422,2314,1370,680,400,12,3,3.9
HH01,28,551,5234,0,Sub-district - Chakrayapet,Rural,7900,30506,535,1164,1422,2314,1370,680,400,12,3,3.9
HH01,28,551,5234,0,Sub-district - Chakrayapet,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5235,0,Sub-district - Galiveedu,Total,13217,50235,988,2011,2408,3962,2141,1018,666,20,3,3.8
HH01,28,551,5235,0,Sub-district - Galiveedu,Rural,13217,50235,988,2011,2408,3962,2141,1018,666,20,3,3.8
HH01,28,551,5235,0,Sub-district - Galiveedu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5236,0,Sub-district - Chinnamandem,Total,8504,34120,627,1202,1460,2251,1474,794,635,52,9,4
HH01,28,551,5236,0,Sub-district - Chinnamandem,Rural,8504,34120,627,1202,1460,2251,1474,794,635,52,9,4
HH01,28,551,5236,0,Sub-district - Chinnamandem,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5237,0,Sub-district - Sambepalle,Total,9256,36053,668,1475,1710,2402,1538,833,590,32,8,3.9
HH01,28,551,5237,0,Sub-district - Sambepalle,Rural,9256,36053,668,1475,1710,2402,1538,833,590,32,8,3.9
HH01,28,551,5237,0,Sub-district - Sambepalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5238,0,Sub-district - T Sundupalle,Total,14079,56284,952,2038,2409,3749,2518,1318,1039,48,8,4
HH01,28,551,5238,0,Sub-district - T Sundupalle,Rural,14079,56284,952,2038,2409,3749,2518,1318,1039,48,8,4
HH01,28,551,5238,0,Sub-district - T Sundupalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5239,0,Sub-district - Rayachoti,Total,28587,123143,1100,3091,4579,8394,5513,3078,2645,166,21,4.3
HH01,28,551,5239,0,Sub-district - Rayachoti,Rural,6660,25913,472,1015,1234,1854,1076,567,415,25,2,3.9
HH01,28,551,5239,0,Sub-district - Rayachoti,Urban,21927,97230,628,2076,3345,6540,4437,2511,2230,141,19,4.4
HH01,28,551,5240,0,Sub-district - Lakkireddipalle,Total,8950,34115,624,1410,1743,2443,1554,711,447,15,3,3.8
HH01,28,551,5240,0,Sub-district - Lakkireddipalle,Rural,8950,34115,624,1410,1743,2443,1554,711,447,15,3,3.8
HH01,28,551,5240,0,Sub-district - Lakkireddipalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5241,0,Sub-district - Ramapuram,Total,8841,34314,599,1306,1689,2458,1482,743,548,14,2,3.9
HH01,28,551,5241,0,Sub-district - Ramapuram,Rural,8841,34314,599,1306,1689,2458,1482,743,548,14,2,3.9
HH01,28,551,5241,0,Sub-district - Ramapuram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5242,0,Sub-district - Veeraballe,Total,8993,35167,648,1378,1657,2439,1447,745,640,33,6,3.9
HH01,28,551,5242,0,Sub-district - Veeraballe,Rural,8993,35167,648,1378,1657,2439,1447,745,640,33,6,3.9
HH01,28,551,5242,0,Sub-district - Veeraballe,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5243,0,Sub-district - Nandalur,Total,9507,38850,641,1278,1596,2404,1854,927,759,39,9,4.1
HH01,28,551,5243,0,Sub-district - Nandalur,Rural,6654,26547,504,973,1152,1622,1253,624,496,23,7,4
HH01,28,551,5243,0,Sub-district - Nandalur,Urban,2853,12303,137,305,444,782,601,303,263,16,2,4.3
HH01,28,551,5244,0,Sub-district - Penagalur,Total,10215,42262,647,1391,1651,2564,2013,1027,858,53,11,4.1
HH01,28,551,5244,0,Sub-district - Penagalur,Rural,10215,42262,647,1391,1651,2564,2013,1027,858,53,11,4.1
HH01,28,551,5244,0,Sub-district - Penagalur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5245,0,Sub-district - Chitvel,Total,10734,41855,772,1678,2058,2716,1849,885,724,44,8,3.9
HH01,28,551,5245,0,Sub-district - Chitvel,Rural,10734,41855,772,1678,2058,2716,1849,885,724,44,8,3.9
HH01,28,551,5245,0,Sub-district - Chitvel,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5246,0,Sub-district - Rajampet,Total,24473,102235,1258,2966,4064,6917,4758,2395,1958,139,18,4.2
HH01,28,551,5246,0,Sub-district - Rajampet,Rural,12293,49151,866,1810,2166,3177,2197,1100,894,75,8,4
HH01,28,551,5246,0,Sub-district - Rajampet,Urban,12180,53084,392,1156,1898,3740,2561,1295,1064,64,10,4.4
HH01,28,551,5247,0,Sub-district - Pullampeta,Total,9385,39106,648,1225,1585,2281,1772,958,820,77,19,4.2
HH01,28,551,5247,0,Sub-district - Pullampeta,Rural,9385,39106,648,1225,1585,2281,1772,958,820,77,19,4.2
HH01,28,551,5247,0,Sub-district - Pullampeta,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5248,0,Sub-district - Obulavaripalle,Total,12271,52350,678,1511,2025,3110,2322,1383,1107,110,25,4.3
HH01,28,551,5248,0,Sub-district - Obulavaripalle,Rural,11083,47483,631,1354,1807,2778,2085,1271,1028,106,23,4.3
HH01,28,551,5248,0,Sub-district - Obulavaripalle,Urban,1188,4867,47,157,218,332,237,112,79,4,2,4.1
HH01,28,551,5249,0,Sub-district - Kodur,Total,21911,90292,1093,2639,3773,6324,4323,2090,1567,94,8,4.1
HH01,28,551,5249,0,Sub-district - Kodur,Rural,21911,90292,1093,2639,3773,6324,4323,2090,1567,94,8,4.1
HH01,28,551,5249,0,Sub-district - Kodur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,0,0,District - Kurnool,Total,883510,3988310,32641,88546,123443,245861,185247,101494,93881,9702,2695,4.5
HH01,28,552,0,0,District - Kurnool,Rural,636698,2864121,25983,65971,88461,172728,132853,73525,68250,6983,1944,4.5
HH01,28,552,0,0,District - Kurnool,Urban,246812,1124189,6658,22575,34982,73133,52394,27969,25631,2719,751,4.6
HH01,28,552,5250,0,Sub-district - Mantralayam,Total,12097,60516,306,918,1488,2728,2710,1719,1904,250,74,5
HH01,28,552,5250,0,Sub-district - Mantralayam,Rural,12097,60516,306,918,1488,2728,2710,1719,1904,250,74,5
HH01,28,552,5250,0,Sub-district - Mantralayam,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5251,0,Sub-district - Kosigi,Total,12721,68682,243,880,1391,2480,2635,1989,2545,433,125,5.4
HH01,28,552,5251,0,Sub-district - Kosigi,Rural,12721,68682,243,880,1391,2480,2635,1989,2545,433,125,5.4
HH01,28,552,5251,0,Sub-district - Kosigi,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5252,0,Sub-district - Kowthalam,Total,15096,77497,557,1195,1790,3091,3036,2155,2713,392,167,5.1
HH01,28,552,5252,0,Sub-district - Kowthalam,Rural,15096,77497,557,1195,1790,3091,3036,2155,2713,392,167,5.1
HH01,28,552,5252,0,Sub-district - Kowthalam,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5253,0,Sub-district - Pedda Kadubur,Total,10871,56647,262,684,1110,2334,2564,1622,1945,272,78,5.2
HH01,28,552,5253,0,Sub-district - Pedda Kadubur,Rural,10871,56647,262,684,1110,2334,2564,1622,1945,272,78,5.2
HH01,28,552,5253,0,Sub-district - Pedda Kadubur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5254,0,Sub-district - Yemmiganur,Total,33424,166930,710,2278,3794,8291,7814,4812,4890,654,181,5
HH01,28,552,5254,0,Sub-district - Yemmiganur,Rural,14225,72636,302,920,1575,3213,3316,2231,2279,302,87,5.1
HH01,28,552,5254,0,Sub-district - Yemmiganur,Urban,19199,94294,408,1358,2219,5078,4498,2581,2611,352,94,4.9
HH01,28,552,5255,0,Sub-district - Nandavaram,Total,12230,60647,247,897,1436,2949,2823,1734,1866,236,42,5
HH01,28,552,5255,0,Sub-district - Nandavaram,Rural,12230,60647,247,897,1436,2949,2823,1734,1866,236,42,5
HH01,28,552,5255,0,Sub-district - Nandavaram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5256,0,Sub-district - C.Belagal,Total,11838,56122,298,1037,1439,3011,2832,1508,1532,132,49,4.7
HH01,28,552,5256,0,Sub-district - C.Belagal,Rural,11838,56122,298,1037,1439,3011,2832,1508,1532,132,49,4.7
HH01,28,552,5256,0,Sub-district - C.Belagal,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5257,0,Sub-district - Gudur,Total,9830,45861,254,840,1262,2561,2290,1362,1141,99,21,4.7
HH01,28,552,5257,0,Sub-district - Gudur,Rural,9830,45861,254,840,1262,2561,2290,1362,1141,99,21,4.7
HH01,28,552,5257,0,Sub-district - Gudur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5258,0,Sub-district - Kallur,Total,43668,193414,1112,4199,6345,13471,9375,4821,3980,310,55,4.4
HH01,28,552,5258,0,Sub-district - Kallur,Rural,11265,50853,391,1077,1484,3075,2551,1397,1184,90,16,4.5
HH01,28,552,5258,0,Sub-district - Kallur,Urban,32403,142561,721,3122,4861,10396,6824,3424,2796,220,39,4.4
HH01,28,552,5259,0,Sub-district - Kurnool,Total,88371,397141,2530,8469,12685,26557,18816,9693,8561,819,241,4.5
HH01,28,552,5259,0,Sub-district - Kurnool,Rural,15474,66652,641,1786,2265,4374,3380,1609,1312,86,21,4.3
HH01,28,552,5259,0,Sub-district - Kurnool,Urban,72897,330489,1889,6683,10420,22183,15436,8084,7249,733,220,4.5
HH01,28,552,5260,0,Sub-district - Nandikotkur,Total,19444,83007,883,2144,2934,5823,3992,1909,1624,106,29,4.3
HH01,28,552,5260,0,Sub-district - Nandikotkur,Rural,19444,83007,883,2144,2934,5823,3992,1909,1624,106,29,4.3
HH01,28,552,5260,0,Sub-district - Nandikotkur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5261,0,Sub-district - Pagidyala,Total,8458,34655,473,1076,1325,2575,1603,739,628,33,6,4.1
HH01,28,552,5261,0,Sub-district - Pagidyala,Rural,8458,34655,473,1076,1325,2575,1603,739,628,33,6,4.1
HH01,28,552,5261,0,Sub-district - Pagidyala,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5262,0,Sub-district - Jupadu Bungalow,Total,8904,36977,462,1089,1362,2681,1755,841,669,39,6,4.2
HH01,28,552,5262,0,Sub-district - Jupadu Bungalow,Rural,8904,36977,462,1089,1362,2681,1755,841,669,39,6,4.2
HH01,28,552,5262,0,Sub-district - Jupadu Bungalow,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5263,0,Sub-district - Kothapalle,Total,7470,30239,464,1057,1172,2165,1381,694,482,40,15,4
HH01,28,552,5263,0,Sub-district - Kothapalle,Rural,7470,30239,464,1057,1172,2165,1381,694,482,40,15,4
HH01,28,552,5263,0,Sub-district - Kothapalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5264,0,Sub-district - Srisailam,Total,7431,28807,611,997,1276,2171,1379,561,420,14,2,3.9
HH01,28,552,5264,0,Sub-district - Srisailam,Rural,2499,9516,186,397,449,687,470,174,130,5,1,3.8
HH01,28,552,5264,0,Sub-district - Srisailam,Urban,4932,19291,425,600,827,1484,909,387,290,9,1,3.9
HH01,28,552,5265,0,Sub-district - Atmakur,Total,18579,74977,860,2616,3201,5325,3637,1790,1073,66,11,4
HH01,28,552,5265,0,Sub-district - Atmakur,Rural,18579,74977,860,2616,3201,5325,3637,1790,1073,66,11,4
HH01,28,552,5265,0,Sub-district - Atmakur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5266,0,Sub-district - Pamulapadu,Total,9914,40109,607,1341,1589,2847,1944,863,665,48,10,4
HH01,28,552,5266,0,Sub-district - Pamulapadu,Rural,9914,40109,607,1341,1589,2847,1944,863,665,48,10,4
HH01,28,552,5266,0,Sub-district - Pamulapadu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5267,0,Sub-district - Midthur,Total,9655,41447,483,1129,1367,2766,1917,1042,874,71,6,4.3
HH01,28,552,5267,0,Sub-district - Midthur,Rural,9655,41447,483,1129,1367,2766,1917,1042,874,71,6,4.3
HH01,28,552,5267,0,Sub-district - Midthur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5268,0,Sub-district - Orvakal,Total,12972,55913,682,1394,1777,3718,2718,1431,1160,77,15,4.3
HH01,28,552,5268,0,Sub-district - Orvakal,Rural,12972,55913,682,1394,1777,3718,2718,1431,1160,77,15,4.3
HH01,28,552,5268,0,Sub-district - Orvakal,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5269,0,Sub-district - Kodumur,Total,15494,73317,478,1299,1920,4121,3523,1961,1933,193,66,4.7
HH01,28,552,5269,0,Sub-district - Kodumur,Rural,15494,73317,478,1299,1920,4121,3523,1961,1933,193,66,4.7
HH01,28,552,5269,0,Sub-district - Kodumur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5270,0,Sub-district - Gonegandla,Total,14558,73319,317,961,1519,3644,3454,2033,2255,298,77,5
HH01,28,552,5270,0,Sub-district - Gonegandla,Rural,14558,73319,317,961,1519,3644,3454,2033,2255,298,77,5
HH01,28,552,5270,0,Sub-district - Gonegandla,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5271,0,Sub-district - Adoni,Total,52149,265525,1219,3613,5937,12138,11480,7612,8592,1174,384,5.1
HH01,28,552,5271,0,Sub-district - Adoni,Rural,15799,83970,382,956,1563,3277,3460,2541,3055,424,141,5.3
HH01,28,552,5271,0,Sub-district - Adoni,Urban,36350,181555,837,2657,4374,8861,8020,5071,5537,750,243,5
HH01,28,552,5272,0,Sub-district - Holagunda,Total,9337,50036,268,656,991,1822,1966,1429,1771,311,123,5.4
HH01,28,552,5272,0,Sub-district - Holagunda,Rural,9337,50036,268,656,991,1822,1966,1429,1771,311,123,5.4
HH01,28,552,5272,0,Sub-district - Holagunda,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5273,0,Sub-district - Halaharvi,Total,7562,40739,178,486,782,1536,1606,1155,1481,249,89,5.4
HH01,28,552,5273,0,Sub-district - Halaharvi,Rural,7562,40739,178,486,782,1536,1606,1155,1481,249,89,5.4
HH01,28,552,5273,0,Sub-district - Halaharvi,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5274,0,Sub-district - Alur,Total,10216,54420,248,653,963,2284,2235,1556,1857,302,118,5.3
HH01,28,552,5274,0,Sub-district - Alur,Rural,10216,54420,248,653,963,2284,2235,1556,1857,302,118,5.3
HH01,28,552,5274,0,Sub-district - Alur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5275,0,Sub-district - Aspari,Total,12377,64494,301,781,1291,2841,2697,1846,2181,340,99,5.2
HH01,28,552,5275,0,Sub-district - Aspari,Rural,12377,64494,301,781,1291,2841,2697,1846,2181,340,99,5.2
HH01,28,552,5275,0,Sub-district - Aspari,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5276,0,Sub-district - Devanakonda,Total,14136,70577,338,918,1420,3519,3474,2051,2119,225,72,5
HH01,28,552,5276,0,Sub-district - Devanakonda,Rural,14136,70577,338,918,1420,3519,3474,2051,2119,225,72,5
HH01,28,552,5276,0,Sub-district - Devanakonda,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5277,0,Sub-district - Krishnagiri,Total,9764,45747,233,784,1181,2767,2235,1257,1191,88,28,4.7
HH01,28,552,5277,0,Sub-district - Krishnagiri,Rural,9764,45747,233,784,1181,2767,2235,1257,1191,88,28,4.7
HH01,28,552,5277,0,Sub-district - Krishnagiri,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5278,0,Sub-district - Veldurthi,Total,13835,62049,527,1300,1849,3830,3115,1677,1415,100,22,4.5
HH01,28,552,5278,0,Sub-district - Veldurthi,Rural,13835,62049,527,1300,1849,3830,3115,1677,1415,100,22,4.5
HH01,28,552,5278,0,Sub-district - Veldurthi,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5279,0,Sub-district - Bethamcherla,Total,20786,88307,951,2281,3169,6130,4335,2121,1675,111,13,4.2
HH01,28,552,5279,0,Sub-district - Bethamcherla,Rural,11882,49704,648,1411,1797,3424,2398,1196,946,56,6,4.2
HH01,28,552,5279,0,Sub-district - Bethamcherla,Urban,8904,38603,303,870,1372,2706,1937,925,729,55,7,4.3
HH01,28,552,5280,0,Sub-district - Panyam,Total,11224,46089,634,1461,1760,3228,2177,1089,823,43,9,4.1
HH01,28,552,5280,0,Sub-district - Panyam,Rural,11224,46089,634,1461,1760,3228,2177,1089,823,43,9,4.1
HH01,28,552,5280,0,Sub-district - Panyam,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5281,0,Sub-district - Gadivemula,Total,9928,42497,516,1118,1416,2905,1907,1086,909,64,7,4.3
HH01,28,552,5281,0,Sub-district - Gadivemula,Rural,9928,42497,516,1118,1416,2905,1907,1086,909,64,7,4.3
HH01,28,552,5281,0,Sub-district - Gadivemula,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5282,0,Sub-district - Velgode,Total,11293,47679,521,1406,1769,3239,2204,1112,952,77,13,4.2
HH01,28,552,5282,0,Sub-district - Velgode,Rural,11293,47679,521,1406,1769,3239,2204,1112,952,77,13,4.2
HH01,28,552,5282,0,Sub-district - Velgode,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5283,0,Sub-district - Bandi Atmakur,Total,12136,48131,703,1749,2080,3537,2270,1044,712,37,4,4
HH01,28,552,5283,0,Sub-district - Bandi Atmakur,Rural,12136,48131,703,1749,2080,3537,2270,1044,712,37,4,4
HH01,28,552,5283,0,Sub-district - Bandi Atmakur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5284,0,Sub-district - Nandyal,Total,60556,261190,2133,6649,9383,18681,11996,6080,5097,442,95,4.3
HH01,28,552,5284,0,Sub-district - Nandyal,Rural,13754,55883,761,1839,2272,4032,2559,1256,972,57,6,4.1
HH01,28,552,5284,0,Sub-district - Nandyal,Urban,46802,205307,1372,4810,7111,14649,9437,4824,4125,385,89,4.4
HH01,28,552,5285,0,Sub-district - Mahanandi,Total,9028,37396,434,1174,1453,2595,1766,880,680,41,5,4.1
HH01,28,552,5285,0,Sub-district - Mahanandi,Rural,9028,37396,434,1174,1453,2595,1766,880,680,41,5,4.1
HH01,28,552,5285,0,Sub-district - Mahanandi,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5286,0,Sub-district - Sirvel,Total,13838,57733,705,1795,2150,3912,2644,1429,1125,67,11,4.2
HH01,28,552,5286,0,Sub-district - Sirvel,Rural,13838,57733,705,1795,2150,3912,2644,1429,1125,67,11,4.2
HH01,28,552,5286,0,Sub-district - Sirvel,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5287,0,Sub-district - Gospadu,Total,10471,40512,678,1551,1849,3187,1827,847,495,32,5,3.9
HH01,28,552,5287,0,Sub-district - Gospadu,Rural,10471,40512,678,1551,1849,3187,1827,847,495,32,5,3.9
HH01,28,552,5287,0,Sub-district - Gospadu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5288,0,Sub-district - Banaganapalle,Total,23714,99876,1049,2767,3755,7129,4680,2355,1807,144,28,4.2
HH01,28,552,5288,0,Sub-district - Banaganapalle,Rural,15776,65373,773,1932,2556,4709,3051,1509,1159,79,8,4.1
HH01,28,552,5288,0,Sub-district - Banaganapalle,Urban,7938,34503,276,835,1199,2420,1629,846,648,65,20,4.3
HH01,28,552,5289,0,Sub-district - Dhone,Total,26441,119147,813,2442,3629,7778,5803,2984,2700,236,56,4.5
HH01,28,552,5289,0,Sub-district - Dhone,Rural,13663,60519,501,1335,1892,3954,3002,1543,1314,102,20,4.4
HH01,28,552,5289,0,Sub-district - Dhone,Urban,12778,58628,312,1107,1737,3824,2801,1441,1386,134,36,4.6
HH01,28,552,5290,0,Sub-district - Pattikonda,Total,14363,67560,385,1044,1733,3985,3427,1890,1753,115,31,4.7
HH01,28,552,5290,0,Sub-district - Pattikonda,Rural,14363,67560,385,1044,1733,3985,3427,1890,1753,115,31,4.7
HH01,28,552,5290,0,Sub-district - Pattikonda,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5291,0,Sub-district - Chippagiri,Total,6560,33001,224,491,741,1525,1490,855,1024,151,59,5
HH01,28,552,5291,0,Sub-district - Chippagiri,Rural,6560,33001,224,491,741,1525,1490,855,1024,151,59,5
HH01,28,552,5291,0,Sub-district - Chippagiri,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5292,0,Sub-district - Maddikera (East),Total,8061,36505,275,690,1080,2351,1775,988,814,78,10,4.5
HH01,28,552,5292,0,Sub-district - Maddikera (East),Rural,8061,36505,275,690,1080,2351,1775,988,814,78,10,4.5
HH01,28,552,5292,0,Sub-district - Maddikera (East),Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5293,0,Sub-district - Tuggali,Total,12554,58728,347,1087,1489,3652,2696,1599,1488,151,45,4.7
HH01,28,552,5293,0,Sub-district - Tuggali,Rural,12554,58728,347,1087,1489,3652,2696,1599,1488,151,45,4.7
HH01,28,552,5293,0,Sub-district - Tuggali,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5294,0,Sub-district - Peapally,Total,16551,72742,611,1658,2436,4949,3387,1796,1565,116,33,4.4
HH01,28,552,5294,0,Sub-district - Peapally,Rural,16551,72742,611,1658,2436,4949,3387,1796,1565,116,33,4.4
HH01,28,552,5294,0,Sub-district - Peapally,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5295,0,Sub-district - Owk,Total,12428,50313,654,1593,2033,3785,2443,1066,821,33,0,4
HH01,28,552,5295,0,Sub-district - Owk,Rural,10810,43706,604,1401,1717,3274,2126,938,723,27,0,4
HH01,28,552,5295,0,Sub-district - Owk,Urban,1618,6607,50,192,316,511,317,128,98,6,0,4.1
HH01,28,552,5296,0,Sub-district - Koilkuntla,Total,12276,47652,735,1771,2153,3863,2198,982,541,26,7,3.9
HH01,28,552,5296,0,Sub-district - Koilkuntla,Rural,12276,47652,735,1771,2153,3863,2198,982,541,26,7,3.9
HH01,28,552,5296,0,Sub-district - Koilkuntla,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5297,0,Sub-district - Rudravaram,Total,11591,48811,530,1438,1739,3352,2288,1252,922,63,7,4.2
HH01,28,552,5297,0,Sub-district - Rudravaram,Rural,11591,48811,530,1438,1739,3352,2288,1252,922,63,7,4.2
HH01,28,552,5297,0,Sub-district - Rudravaram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5298,0,Sub-district - Allagadda,Total,19366,78755,1041,2519,3170,5945,3602,1690,1276,109,14,4.1
HH01,28,552,5298,0,Sub-district - Allagadda,Rural,19366,78755,1041,2519,3170,5945,3602,1690,1276,109,14,4.1
HH01,28,552,5298,0,Sub-district - Allagadda,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5299,0,Sub-district - Dornipadu,Total,6432,25867,365,930,1088,1882,1125,558,442,38,4,4
HH01,28,552,5299,0,Sub-district - Dornipadu,Rural,6432,25867,365,930,1088,1882,1125,558,442,38,4,4
HH01,28,552,5299,0,Sub-district - Dornipadu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,552,5300,0,Sub-district - Sanjamala,Total,9339,37444,604,1288,1488,2707,1794,812,600,40,6,4
HH01,28,552,5300,0,Sub-district - Sanjamala,Rural,9339,37444,604,1288,1488,2707,1794,812,600,40,6,4
